1396894990865,0.7649474,-2.3397336,5.336077,0.39492437,0.07360926,0.040927973
1396894990915,7.9409685,8.377312,8.678981,1.8726074,-4.9754972,1.1386528
1396894990965,10.627861,10.163386,2.9203274,2.087632,-5.158146,0.1255328
1396894991015,19.607914,4.9679685,4.677073,0.03848451,-3.8783834,-3.4061847
1396894991065,16.780361,3.7954082,1.7411832,-7.214013,-3.9174788,-1.0164797
1396894991115,12.28405,4.938041,-9.8198185,-2.4178047,0.7901542,0.6585127
1396894991165,11.927913,8.698134,-4.795586,2.9843822,1.5628988,1.135293
1396894991215,14.545374,2.6850972,7.587225,-3.695124,-0.86467975,0.38148534
1396894991265,15.506646,1.7651252,12.142194,-5.614768,-0.977079,2.499355
1396894991315,3.0472202,-2.1362264,-6.9120603,1.0809261,1.8081611,0.6426302
1396894991365,10.726623,4.647744,11.319786,-2.8371637,-1.3677273,2.193617
1396894991415,3.6134489,0.789488,-0.54527944,0.37507126,0.75594574,-1.5671748
1396894991465,1.7172412,-4.891354,2.4582467,0.48166725,-2.5390613,-2.2785273
1396894991515,4.2060137,3.0945058,2.9891608,0.42149702,0.59589905,-1.3582588
1396894991566,12.829928,5.1726727,-4.9404354,0.6957755,-1.0137309,-0.82863873
1396894991616,6.4900823,4.8668137,1.6980876,-0.95264435,-0.56413406,-1.0143417
1396894991668,11.371261,6.7306995,2.1817162,-0.5329799,-0.6236934,-1.4220943
1396894991718,11.368867,11.137228,4.1162314,-0.18203785,-0.86926126,-2.0555615
1396894991768,4.583699,7.483676,-0.23403321,0.12339478,0.9682214,-2.3860397
1396894991818,7.813477,-4.401141,4.484938,-1.2202033,-0.3042109,-2.5970936
1396894991868,12.886192,3.4446578,-0.57520694,0.22479841,0.09010262,-0.5103779
1396894991918,7.675811,8.309675,-0.18974048,-0.56046885,0.14355333,-1.4114041
1396894991968,2.8700492,6.551733,6.618172,-0.77579886,-1.0757337,-1.6615535
1396894992018,4.048595,14.360422,2.6048915,0.59040123,0.52381694,-0.33536503
1396894992068,5.99149,7.117363,3.0184898,0.42119157,0.6401868,-0.56169057
1396894992118,2.7563248,5.6790466,0.54408234,-0.047647487,0.47891834,-0.07849618
1396894992168,4.63278,7.5171947,3.4757824,0.1554652,-0.052839845,-0.13072516
1396894992218,3.6194344,8.563461,4.0001125,-0.008246681,0.44684792,0.07269296
1396894992268,6.1040173,7.5566993,2.3139958,0.3408628,0.5345071,0.30787608
1396894992318,6.1884127,4.8398786,5.3564277,0.19120082,0.35827246,-0.01985312
1396894992368,8.244433,9.481637,2.297835,-0.06291912,0.6133087,-1.1142182
1396894992418,-3.1334114,-2.5893292,0.83617496,0.5207626,0.21471913,-2.8328876
1396894992468,-1.6232687,2.8233624,-0.16460137,-0.70188415,-1.8811595,-2.2043073
1396894992518,6.8318543,19.577387,3.1477766,1.9715676,-0.17898351,-0.01740966
1396894992568,-2.3277626,-6.355408,-8.019379,0.68966687,0.10354166,-0.90133166
1396894992618,1.0941502,7.074866,4.1922474,-0.5842926,-1.4740179,1.5873333
1396894992668,8.449138,19.608511,4.9799395,-2.0237966,1.9886718,-1.2794572
1396894992718,1.0127473,12.212823,3.933075,-0.059864793,-0.99265605,-0.0076358155
1396894992768,0.7966706,9.293693,2.8802247,0.0027488936,0.25686884,-0.09682214
1396894992818,1.5035586,8.22109,1.7711107,0.46211955,-1.0467176,-0.25595254
1396894992868,2.3852234,9.439739,0.90021986,0.46211955,-0.077579886,-0.11575896
1396894992918,1.1384429,9.211093,1.2252327,0.22204952,0.54061574,0.12644911
1396894992968,1.3587095,9.522937,2.11827,0.3100141,0.2574797,0.08674286
1396894993018,1.4640543,8.962095,1.9674352,0.62949663,0.8604037,0.21563543
1396894993068,2.6408045,9.033921,0.9307459,0.5222898,0.6206391,0.020463986
1396894993118,2.7641058,8.695142,2.385822,0.625526,0.6053675,-0.06963864
1396894993169,2.3469162,8.966884,0.94810385,0.2959642,0.76052725,0.06047566
1396894993219,2.5181017,9.458294,1.4269443,0.5317582,1.2119566,0.019547688
1396894993270,1.8626889,8.629301,1.4012065,0.75716746,1.3646729,-0.0711658
1396894993320,1.6633717,9.075222,2.2936451,1.102001,1.813048,-0.11484267
1396894993370,2.260725,9.258977,2.119467,1.4239268,2.2128594,-0.26145032
1396894993420,3.484162,9.812037,2.3253684,1.3640621,1.6358972,-0.52595496
1396894993470,-0.87567925,8.618527,-1.2677298,0.66950834,1.7531832,-0.14355333
1396894993520,1.2240356,8.309077,-1.6831238,0.82863873,2.0390682,-0.82711154
1396894993570,2.1362264,10.84334,-1.4281414,0.39858958,1.505172,-1.0574077
1396894993620,2.742558,8.500613,-4.76506,1.063211,2.4611762,-0.9324858
1396894993670,3.040636,8.028357,-5.324106,1.3310753,2.3365595,-1.1246029
1396894993720,1.1013328,6.2207346,-1.7543513,0.48655418,1.0592403,-1.0998629
1396894993770,-0.12749124,7.8607626,-1.774702,-0.43493605,1.0454959,-0.8530733
1396894993821,-0.8535329,7.855376,-2.142212,-0.41538838,1.6102408,-0.7275405
1396894993871,-0.45789108,8.744822,-2.0931308,-0.73853606,1.7055358,-0.7119634
1396894993921,-0.5327099,8.639477,-3.726575,-0.42455134,1.7935003,-0.548557
1396894993971,0.41299978,9.696517,-3.8600516,-0.44898596,1.7208074,-0.15424347
1396894994021,2.1499932,11.81359,-9.552266,-0.72295904,1.3991868,0.055283304
1396894994071,0.18435353,6.1405287,3.7600937,0.61178154,0.18936823,0.2284636
1396894994121,5.839458,8.47308,3.6966474,-1.1646146,0.95111716,-0.08399397
1396894994171,3.7708676,10.044873,-0.8122329,-0.66431594,2.9590313,0.83077675
1396894994221,2.4983494,8.453926,1.2838906,-0.68111473,1.2330315,0.5497787
1396894994271,2.7581203,8.540117,0.10055647,-1.069625,1.4486669,0.113926366
1396894994322,2.2014685,8.549096,0.19093758,-0.50732356,1.4856243,0.18997909
1396894994372,2.1637597,8.700529,-0.08319851,-0.6038403,1.2724323,0.0870483
1396894994422,3.477578,8.280347,-0.1328782,-0.7996226,1.5262468,0.0033597588
1396894994472,2.6479871,8.492832,0.91458505,-0.72051555,1.5781704,0.07880162
1396894994522,3.0705638,10.131663,1.4077905,-0.600786,1.5803084,-0.06261369
1396894994572,5.0571527,9.928755,-0.16519992,-0.7165449,1.4908166,0.04917465
1396894994623,5.1080294,12.418126,-3.5314474,0.83077675,1.7550159,0.32742378
1396894994673,5.007473,10.825981,-3.157952,1.8787161,-0.893085,0.02443461
1396894994723,0.5410896,14.869788,4.7189717,3.6407568,-1.5149459,0.7443393
1396894994773,0.24241292,14.951191,-0.55246204,3.2806518,0.96852684,0.5012149
1396894994823,1.596334,12.86644,0.55126494,2.3735168,1.0048733,1.0464121
1396894994873,2.1930888,5.1918263,-0.88166475,2.3979516,-0.3222314,0.8720101
1396894994923,3.020884,0.17657238,0.83976626,1.6154331,-2.7143798,0.43493605
1396894994973,-0.30945057,0.90979666,1.821389,0.17104226,-3.1080823,-0.011301007
1396894995023,2.0811598,1.270124,-4.06296,-1.4819591,-0.6722572,0.2779437
1396894995073,3.7457285,19.608511,-17.577032,-1.6264287,-0.2284636,0.30909783
1396894995123,-1.6262615,2.9520507,-8.51857,1.5076154,-2.9095511,0.25411993
1396894995173,-0.15741876,16.461334,-0.17238252,-0.16554448,-0.3539964,0.42119157
1396894995226,-1.6663644,7.4723034,0.98940384,0.84971356,0.5534439,-0.15882497
1396894995276,5.177461,9.854534,4.6920366,-1.6676621,3.0543263,-0.7834347
1396894995326,6.3344593,11.397597,-0.07182605,-2.7079656,3.0079005,-0.6658431
1396894995376,-0.3866636,6.83365,1.8908207,-1.5842791,-2.0647244,-0.3368922
1396894995426,-0.79607207,6.9348054,-0.06943185,-2.277611,0.15393804,-0.129198
1396894995476,3.3530796,8.222287,-0.40701428,-1.8741345,-0.5271767,-0.37232238
1396894995526,1.4891934,7.8308353,1.4119805,-1.491122,1.217149,-0.15027285
1396894995576,1.6747441,9.895236,-2.0338743,-1.5155567,1.8658879,-0.591623
1396894995626,8.1343,10.307637,4.6004586,0.1282817,0.40500367,-0.4792238
1396894995676,5.9412117,13.846267,0.32920274,0.03176499,1.9559906,0.65240407
1396894995726,4.368221,15.213356,-3.3476925,1.3536774,0.20738874,0.5739079
1396894995776,0.17597382,12.006323,2.8203697,3.4816265,-1.6169603,0.7510588
1396894995826,1.6286557,14.395737,-0.415394,2.763249,0.49205196,0.50610185
1396894995876,-0.21308395,11.938088,-1.364695,2.0204368,-0.093767814,0.7528914
1396894995926,1.3563153,6.7708025,-0.6290765,1.7852536,-1.8454239,1.0027353
1396894995976,1.6639702,3.5895069,1.5616181,1.2861768,-1.4025466,0.7464773
1396894996026,-0.014963761,2.6426,1.7238252,0.4120286,-2.9123,0.33658674
1396894996076,0.5363012,2.2331917,-0.20829555,-0.65209866,-2.0299053,0.3115413
1396894996126,0.5650316,8.860941,-12.137405,-1.7302758,0.3036,0.34330627
1396894996176,5.4917,16.736668,-13.721169,1.0793989,-1.4101825,0.3622431
1396894996226,0.11432313,0.82899237,-8.41502,0.8729264,-2.1991148,0.86315256
1396894996276,-5.2840033,17.840992,-2.3361423,-0.70432764,-0.77457714,0.52106804
1396894996326,-1.3299791,6.1010246,4.361637,0.31429017,1.1933253,0.09987647
1396894996376,3.0813377,9.223662,7.415441,-1.2229522,3.6141841,-1.1475104
1396894996426,7.9266033,10.920552,0.23762453,-3.0473013,4.486194,-0.8011498
1396894996476,-0.10354923,7.502231,-0.6991069,-1.5610662,0.6948592,-0.9767735
1396894996526,1.9752164,6.945579,-0.46627077,-1.4251486,-0.35705075,-0.80848014
1396894996576,4.292804,6.362591,-0.40761283,-1.4343116,0.8720101,-0.5919284
1396894996626,1.7561469,6.999449,2.7862523,-1.1850786,1.8463402,-0.03390302
1396894996676,0.7032967,10.857106,-4.8386817,-2.0402899,2.6896396,-0.26939157
1396894996726,7.1221514,10.064027,4.308366,-0.36713,0.13500121,-0.7583892
1396894996776,6.193201,13.273455,-0.9564836,0.47983465,1.9025398,-0.46639562
1396894996826,7.647679,11.4377,-1.0169371,1.8478674,0.15821409,0.40408736
1396894996876,-0.5494693,15.358804,2.6390088,3.0121765,-1.378112,1.5690074
1396894996926,-0.10354923,15.8556,2.961029,2.792265,-0.6072,0.87017757
1396894996976,2.1021092,9.775525,2.9700072,1.9226984,1.16492,1.260215
1396894997026,3.4518404,5.6586957,0.22266077,2.275473,-1.0112875,1.4950926
1396894997076,0.9888053,2.1110873,3.0214825,1.5457945,-2.7076602,0.5128214
1396894997126,-0.85532856,-0.5267244,2.9712043,0.5729916,-4.2342124,-0.028405234
1396894997176,0.08080431,1.316811,-6.0411696,-1.2449434,-1.5274686,0.0036651916
1396894997226,2.658761,18.538303,-15.402498,-1.14018,-1.5690074,-0.010995574
1396894997276,-3.157952,5.115212,-9.504382,1.3808609,-2.8102856,0.20463985
1396894997326,-4.7309427,15.365388,1.851915,-0.15363261,-1.4037683,0.44073927
1396894997376,2.9592333,6.8402343,5.2702365,0.43279803,1.5464053,0.058948494
1396894997426,4.1401734,8.779537,8.07265,-1.41904,3.1810808,-0.70829827
1396894997476,4.833295,11.864467,0.61171854,-2.8643472,5.396078,-0.40958515
1396894997526,1.1737574,6.2404866,-0.91578215,-1.6453656,0.74220127,-1.1273518
1396894997576,1.1498153,6.766014,-1.389834,-1.5968018,0.5335908,-0.85918194
1396894997626,1.4053963,5.7365074,0.98581254,-2.4297166,-0.14966199,-0.28863382
1396894997676,2.4546554,8.063671,0.8583213,-1.5326608,1.8035797,-0.39461896
1396894997726,1.8579005,9.467871,-2.7084408,-1.6652187,2.4740043,-0.7031059
1396894997776,6.4380083,9.329007,1.834557,-0.8396343,0.4092797,-0.655153
1396894997826,6.687604,14.916475,-1.9201498,0.45112398,1.1682798,0.16523905
1396894997876,1.8309658,12.97777,0.92535895,2.2852468,-0.88361657,0.35643986
1396894997926,0.9295488,15.337854,2.2343888,2.4895813,-0.4896085,1.6331482
1396894997976,0.18315643,15.752051,2.396596,2.531731,-2.0308216,0.8035932
1396894998026,1.1546037,11.481394,1.2354081,2.0619757,0.5833763,0.9975429
1396894998076,-1.3724761,6.4858923,0.16160862,2.473088,-2.2201898,0.9388999
1396894998126,2.1942859,3.1070752,2.4139538,1.572978,-2.7220156,0.85154617
1396894998176,-0.5303157,0.83138657,3.590704,0.6939429,-3.3377676,0.021380283
1396894998226,-0.32920274,-0.56922144,-1.1522095,-1.0241156,-1.4016303,0.18051068
1396894998276,3.752911,14.345458,-16.5996,-2.3380868,-1.0207558,0.27763826
1396894998326,-2.5528176,10.74398,-13.574525,2.0302107,-2.180789,0.33964106
1396894998376,0.2124854,7.1155677,-1.13964,0.055588737,-1.2647965,0.70952
1396894998426,-1.7375919,17.560871,-3.0310593,0.8732319,1.0784826,1.1997393
1396894998476,1.3748703,4.869208,10.159795,-1.4975362,1.2284501,-0.9660834
1396894998526,6.2985463,12.813169,-4.0533834,-2.695443,5.2913146,-0.4728097
1396894998576,0.9139865,8.53054,0.599149,-1.7519615,1.4993688,-0.6740898
1396894998626,1.9428947,7.451953,-1.484405,-1.7232509,1.1817188,-1.1407908
1396894998676,1.8136078,5.7766104,0.24959552,-2.076331,-0.7825184,-0.5348125
1396894998726,2.1906946,6.9108634,1.18094,-1.6917913,1.6395624,-0.030543262
1396894998776,0.8158242,8.674791,-0.9283517,-1.4752395,2.2314909,-0.54428095
1396894998826,2.0141222,10.26933,-2.9317,-1.9905044,1.2776246,-0.6432411
1396894998876,7.45734,12.524069,0.4866215,0.66614854,0.73731434,-0.40042216
1396894998926,3.870227,14.690223,-2.0769699,1.1930199,0.22999077,0.49846604
1396894998976,-0.83617496,10.685921,4.0156746,3.2131512,-0.9456194,0.8378017
1396894999026,0.11372458,17.214909,-0.705691,2.552195,-0.06505715,0.86742866
1396894999076,-2.746748,12.720393,-2.8634653,2.680782,-0.42271876,0.63224554
1396894999126,1.7884687,5.5982423,-0.6338649,2.3759604,-3.2363641,1.0919216
1396894999176,1.1971009,4.5034933,2.5594015,1.7427986,-1.3930782,0.53878313
1396894999226,-1.5897499,-0.035314474,3.2968156,1.3784174,-2.770274,0.19303341
1396894999276,0.24959552,0.5979519,-1.2653356,-0.30024028,-1.7785342,-0.086437434
1396894999326,2.5929205,6.799533,-12.108076,-1.3423764,-0.9593639,0.40042216
1396894999376,-0.045489833,15.787965,-8.611345,1.2651019,-2.7073548,0.21777347
1396894999426,-3.8385038,7.4058642,-9.432556,0.6597345,-0.97127575,0.61269784
1396894999476,1.2066777,17.432781,-2.8814218,0.82650065,-0.4541783,0.93676186
1396894999526,0.9756372,8.759786,6.331466,-1.2678508,1.2131784,-0.59895337
1396894999576,5.0559554,11.160571,-2.4492683,-2.6080892,4.5469756,-0.38698313
1396894999626,1.6567876,8.555679,-0.078410104,-1.9730947,1.9135354,-0.5332854
1396894999676,1.1300632,7.2867527,-1.388637,-1.9624046,0.9993755,-1.5992452
1396894999726,2.0231004,5.7885814,0.11252748,-2.1551325,-1.2965615,-0.8378017
1396894999776,2.3403323,6.1848216,0.985214,-2.0793853,0.77182823,-0.09162979
1396894999826,0.11552023,8.970475,1.6340426,-1.6539177,2.436436,-0.15851954
1396894999876,3.436278,10.839149,-3.25372,-2.082745,1.774869,-0.6960809
1396894999926,6.0064535,13.590686,0.34835634,0.37659842,0.4456262,-0.32650748
1396894999976,3.7726634,15.3288765,-0.98700964,1.2996159,-0.2770274,-0.18417588
1396895000026,0.27952304,10.702082,4.6046486,2.9046643,-1.3035865,0.745561
1396895000076,-3.1735144,17.21431,-2.830545,2.9236012,1.0684034,1.0143417
1396895000126,-3.1238346,12.703035,-0.5315128,2.5561657,-1.3875804,0.6123924
1396895000176,2.2451627,7.2927384,0.46926352,2.1838431,-1.632232,1.287093
1396895000226,1.8543092,2.9622262,2.4253263,1.9019289,-1.2623531,1.0167851
1396895000276,-0.12689269,2.088941,3.1094694,1.5796975,-3.3237178,0.060170226
1396895000326,-0.017357962,1.4867992,1.1067197,-0.034208454,-2.5011878,0.1572978
1396895000376,1.2515689,4.597466,-11.671733,-1.3524556,-1.3866642,0.45937067
1396895000426,0.58657944,19.379267,-10.146626,1.078788,-2.4840834,0.32498032
1396895000476,-3.244742,-2.3289597,-10.89661,1.0189233,-1.0002918,0.782213
1396895000526,2.3798366,18.686146,-5.9041014,-0.3203988,0.6960809,0.20372356
1396895000576,-0.8798691,5.5587378,4.5220485,-0.9288206,1.5158621,-0.46181414
1396895000626,3.6074634,11.550826,-2.1960814,-2.3133466,4.9141054,-0.79076505
1396895000676,1.276708,8.841188,1.3724761,-2.0906863,2.1261165,-0.89888823
1396895000726,1.1480197,7.590218,-1.62686,-2.032654,0.9984592,-1.5262468
1396895000776,1.5592239,6.209362,0.4854244,-1.9181169,-1.9764545,-0.6453791
1396895000826,1.287482,6.1782374,0.055066638,-1.9407189,1.4957036,-0.089186326
1396895000876,0.30945057,8.654441,0.760159,-1.7669277,2.173764,-0.312763
1396895000926,2.248754,9.490616,-2.0608091,-1.7061466,1.0855075,-0.77824235
1396895000976,5.3486466,12.815563,2.3744495,0.28069258,0.2929099,-0.54153204
1396895001026,5.084686,15.618575,-2.223615,0.9049969,0.59986967,-0.01160644
1396895001076,-1.4610616,11.834539,4.26946,2.4929411,-1.7507398,0.32345316
1396895001126,-1.6729485,16.627132,-0.36152446,2.9477303,0.70952,1.0528263
1396895001176,-2.3517046,12.109872,1.0301052,2.5729644,-1.2189816,0.6096435
1396895001226,3.1280246,7.3777328,1.5837644,1.6285667,-0.5684101,1.284955
1396895001276,1.1366472,5.0703206,2.6970682,1.5894713,-0.5186246,1.4520267
1396895001326,-0.062249243,2.468422,2.8161798,1.5894713,-2.8860328,0.5271767
1396895001376,-0.6931214,1.6011224,1.7753005,0.5491679,-3.2189543,-0.07452556
1396895001426,-0.8122329,1.5628152,-5.4767365,-1.0280862,-1.4462235,0.2507602
1396895001476,1.7106571,19.608511,-19.26255,-0.27275133,-0.88514376,0.27855456
1396895001526,-2.6970682,2.3828292,-10.74817,1.6777414,-1.9572122,0.5323691
1396895001576,0.05566519,17.434576,2.7407625,-0.5299256,-0.7266242,0.7333437
1396895001626,-3.9402575,2.700061,4.961983,0.124005646,1.2544118,-0.3136793
1396895001677,3.4201171,10.093954,5.449203,-2.3237314,3.072652,-1.208597
1396895001734,5.0362034,10.994174,0.16460137,-3.0311134,4.459011,-0.27275133
1396895001791,0.05925649,6.6654577,-0.32202014,-1.6575829,0.84604836,-1.1184943
1396895001841,0.717662,7.2340803,0.5883751,-1.6572775,-1.2938126,-0.54641896
1396895001891,1.2108675,7.025785,0.046686932,-1.9333885,0.9083566,-0.03176499
1396895001941,0.35553896,8.037933,1.9357121,-1.602605,1.2385293,-0.3286455
1396895001991,2.171541,10.421362,-4.064756,-2.2137756,2.0210476,-0.68325275
1396895002041,5.781399,12.278065,0.5189432,0.20433442,-0.38056904,-0.5112942
1396895002091,1.1528081,16.18241,-3.1741128,0.10842858,0.9285152,0.398895
1396895002141,0.6943185,11.206061,4.675277,2.9544497,-1.2834278,0.17837265
1396895002191,-1.8950106,17.843388,-1.0313023,2.8808405,0.17806722,1.2858714
1396895002241,-2.7856536,12.452842,0.5291186,2.7754662,-0.91874135,0.66981375
1396895002291,0.46148238,7.5806413,2.5079262,1.8976529,-0.99173975,1.2586879
1396895002341,0.91937345,4.1156325,1.9841946,2.1682663,-0.93951076,0.88147855
1396895002391,-0.9792285,0.54527944,2.9706059,1.7440202,-3.1969633,0.047647487
1396895002441,-0.45968673,0.3465607,2.224812,0.092240654,-2.5442538,-0.20799962
1396895002491,0.623091,3.4123359,-5.957372,-1.57084,-1.1670581,0.26847526
1396895002541,-2.3517046,19.608511,-18.81603,1.7977765,-1.6288722,0.118507855
1396895002591,-7.8493905,5.1930237,-7.0700774,0.96761054,-1.858863,0.7147123
1396895002641,2.4971523,14.488512,0.8936358,0.9056077,-0.9960158,-0.12095132
1396895002692,-2.1212628,4.5280337,3.3931823,-0.89644474,1.174083,-0.16279559
1396895002742,3.714604,12.354081,-0.7146692,-2.6230555,5.590028,-1.0885619
1396895002792,4.3879733,9.976639,2.669535,-2.9388726,3.6022723,-0.33567044
1396895002842,1.2497733,8.18398,-2.0386627,-1.3939945,1.9486601,-1.3460416
1396895002892,0.4878186,6.4864907,-0.599149,-1.8026633,-2.4678955,-0.6426302
1396895002942,0.25558102,5.805341,2.0231004,-2.0720549,-0.9224065,-0.30970868
1396895002992,-0.83378077,7.3298483,2.3786395,-1.7806722,1.4633276,-0.33383787
1396895003042,0.85652566,11.765107,-5.181651,-2.7708848,2.1972823,-0.64873886
1396895003092,6.9425864,12.628217,-0.40940848,0.4129449,-0.86284715,-0.8228355
1396895003142,2.2385786,15.980698,-1.9985598,0.88147855,0.52473325,0.36651915
1396895003192,-1.2384008,9.285313,4.992509,3.137404,-0.13041973,0.6805039
1396895003242,-2.7808652,19.199104,-3.650559,2.9153545,0.9841039,1.1368202
1396895003292,-3.719991,12.776657,-1.0510546,2.7183504,-0.9624182,0.44501534
1396895003342,1.1162965,8.14687,2.2176294,2.2418754,-0.8594874,1.2305881
1396895003392,0.21308395,3.233968,3.3291376,2.0909917,-0.88117313,0.8035932
1396895003442,0.13108255,1.7076644,2.9987376,1.666135,-2.8029552,-0.044593163
1396895003492,0.3465607,-0.42796355,1.2539631,-0.043982297,-2.3386977,-0.037873644
1396895003542,1.9141643,6.341043,-9.768343,-1.6588045,-1.1087204,0.45234573
1396895003592,-1.7645266,18.908209,-8.113351,1.1398746,-1.8298469,0.26450464
1396895003642,-5.8813562,10.939706,-6.5655,1.6285667,-0.8695667,0.7831292
1396895003692,-3.3369186,6.5858502,5.492897,1.3613132,-0.7104363,1.0454959
1396895003742,0.57400984,10.978612,7.0461354,-1.4785993,0.65668017,-0.8555168
1396895003792,2.4067712,11.848905,-1.4915876,-2.579073,5.56315,-0.8032878
1396895003842,2.272696,9.272144,1.2892777,-2.669481,2.3212879,-0.5671884
1396895003892,1.4239515,7.9104424,-0.4249708,-1.8872682,0.93767816,-1.2330315
1396895003942,0.3776853,7.4202294,-1.0737995,-1.7965547,-1.8802432,-0.62796944
1396895003992,0.6655881,5.8502316,-0.8499416,-1.9950858,-0.10720685,-0.21319197
1396895004042,0.3333926,9.31105,0.28072014,-1.8500054,2.1526892,-0.38148534
1396895004092,2.4851813,11.26412,-1.3652935,-2.1951442,1.0500773,-0.40225476
1396895004142,4.609437,14.047978,-2.516306,0.45204028,0.45540005,-0.593761
1396895004192,2.7605145,15.655684,-1.103727,1.2702943,0.32070425,0.0012217305
1396895004242,-1.4449008,11.612476,4.0857053,2.980106,-0.5729916,0.81000733
1396895004292,-2.4384944,15.827469,0.82719666,2.9794953,0.0842994,0.63529986
1396895004342,-2.891597,10.214263,0.557849,1.9110919,1.4819591,0.7626653
1396895004392,1.3305776,6.943185,-0.78410107,2.6407704,-2.0305161,1.4318681
1396895004442,0.7038953,4.0922894,3.008913,1.8536706,-1.2202033,0.97402465
1396895004492,-0.82360536,1.7166426,3.1663318,1.4175128,-3.1086931,0.09101892
1396895004542,-1.0181342,0.31483752,-0.87208796,-0.15057829,-2.314874,0.1282817
1396895004592,2.047641,13.954604,-15.133749,-1.500285,-1.0216721,0.32253686
1396895004642,0.6051345,13.323732,-13.593678,2.6853635,-1.2299771,0.9071349
1396895004692,-3.0334535,8.656835,-1.7561469,0.30451632,-1.402852,0.6951646
1396895004742,-1.3623008,16.995241,-4.9015293,0.25595254,0.24098633,0.6017023
1396895004792,-0.86729956,6.2512608,5.7855883,-1.5561792,1.3045027,-0.82253003
1396895004842,4.1838675,12.626421,-0.5231331,-3.289204,5.64806,-0.4868596
1396895004893,2.7216089,9.15842,0.52253455,-1.7055358,2.90161,-1.2486086
1396895004943,0.4345476,5.6443305,-2.0458453,-1.4758505,-0.12522738,-1.1096367
1396895004993,0.45609543,6.0926447,0.80205756,-2.5925121,-1.5830573,-0.18387043
1396895005043,1.9901801,7.5046253,1.6358383,-1.8142698,1.3423764,-0.21868975
1396895005095,1.1091139,9.672575,-1.9883845,-2.0479257,1.7528778,-0.4465425
1396895005145,4.2425256,10.593145,4.2036195,-0.7189884,-0.7333437,-0.4373795
1396895005195,1.2557588,15.658079,-2.336741,-0.33536503,1.7889189,0.40469822
1396895005245,5.057751,14.094666,0.85173726,2.4712553,0.021991149,-0.22571471
1396895005295,-2.083554,12.228984,5.6580973,3.438255,-0.83169305,0.97402465
1396895005345,-2.3786395,17.141886,0.57999533,2.881146,0.9618073,0.99265605
1396895005395,-2.15538,11.216236,1.3814543,1.9837849,0.4111123,0.85062987
1396895005445,-0.0712275,7.6644382,1.6142905,2.473088,-2.5222626,1.1957687
1396895005495,0.38845924,1.9231426,2.7539306,1.885741,-2.562885,0.61666846
